start_time,end_time,instrument,note,start_beat,end_beat,note_value,Instrument Group,Time Chunks
2365918,2370526,1,60,58.6541666667,0.1,Triplet Thirty Second,1,[27]
2370014,2373598,1,59,58.7458333333,0.1,Triplet Thirty Second,1,[27]
2373086,2377182,1,60,58.8375,0.1,Triplet Thirty Second,1,[27]
2373598,2383838,1,69,58.85,0.25,Sixteenth,1,"[27, 28]"
2377182,2381790,1,59,58.9291666667,0.1,Triplet Thirty Second,1,"[27, 28]"
2381278,2384862,1,60,59.0208333333,0.1,Triplet Thirty Second,1,"[27, 28]"
2383838,2422750,1,52,59.1,0.8875,Quarter,1,[28]
2383838,2396126,1,72,59.1,0.25,Sixteenth,1,[28]
2384350,2389982,1,59,59.1125,0.1,Triplet Thirty Second,1,[28]
2389470,2394078,1,60,59.2041666667,0.1,Triplet Thirty Second,1,[28]
2394078,2397662,1,59,59.2958333333,0.1,Triplet Thirty Second,1,[28]
2396126,2405342,1,71,59.35,0.25,Sixteenth,1,[28]
2397662,2400734,1,60,59.3875,0.1,Triplet Thirty Second,1,[28]
2400222,2404318,1,59,59.4791666667,0.1,Triplet Thirty Second,1,[28]
2403806,2407902,1,60,59.5708333333,0.1,Triplet Thirty Second,1,[28]
2405342,2416606,1,69,59.6,0.25,Sixteenth,1,[28]
2407902,2411486,1,59,59.6625,0.1,Triplet Thirty Second,1,[28]
2411486,2417118,1,60,59.7541666667,0.1,Triplet Thirty Second,1,[28]
2416606,2421214,1,59,59.8458333333,0.1,Triplet Thirty Second,1,[28]
2416606,2427870,1,68,59.85,0.25,Sixteenth,1,[28]
2420702,2424798,1,60,59.9375,0.1,Triplet Thirty Second,1,[28]
2423262,2467806,1,57,60.0125,1.0,Quarter,1,[28]
2427870,2431454,1,69,60.1,0.0833333333333,Triplet Thirty Second,1,[28]
2431454,2434014,1,67,60.1833333333,0.0833333333333,Triplet Thirty Second,1,[28]
2434014,2481630,1,69,60.2666666667,1.08333333333,Tied Quarter-Thirty Second,1,"[28, 29]"
2447838,2470878,1,45,60.6,0.5,Eighth,1,"[28, 29]"
2470878,2491358,1,47,61.1,0.5,Eighth,1,[29]
2481630,2491870,1,67,61.35,0.266666666667,Sixteenth,1,[29]
2491358,2501086,1,65,61.6,0.270833333333,Sixteenth,1,[29]
2491358,2511326,1,49,61.6,0.5,Eighth,1,[29]
2499550,2510814,1,64,61.85,0.2375,Sixteenth,1,[29]
2511326,2523102,1,67,62.1,0.2875,Sixteenth,1,[29]
2511326,2531806,1,50,62.1,0.5,Eighth,1,[29]
2521566,2532318,1,65,62.35,0.2625,Sixteenth,1,[29]
2531806,2541022,1,64,62.6,0.270833333333,Sixteenth,1,[29]
2531806,2551774,1,47,62.6,0.5,Eighth,1,[29]
2539998,2551774,1,62,62.85,0.241666666667,Sixteenth,1,[29]
2551774,2561502,1,49,63.1,0.25,Sixteenth,1,"[29, 30]"
2551774,2572766,1,64,63.1,0.5,Eighth,1,"[29, 30]"
2561502,2572766,1,45,63.35,0.25,Sixteenth,1,[30]
2572766,2582494,1,44,63.6,0.25,Sixteenth,1,[30]
2572766,2593758,1,76,63.6,0.5,Eighth,1,[30]
2582494,2593758,1,45,63.85,0.25,Sixteenth,1,[30]
2593758,2616798,1,74,64.1,0.5,Eighth,1,[30]
2593758,2625502,1,53,64.1,0.75,Dotted Eighth,1,[30]
2616798,2633694,1,73,64.6,0.5,Eighth,1,[30]
2633694,2637790,1,50,65.1,0.1,Triplet Thirty Second,1,[30]
2633694,2652638,1,71,65.1,0.5,Eighth,1,"[30, 31]"
2637790,2640350,1,52,65.1916666667,0.1,Triplet Thirty Second,1,[30]
2640350,2643934,1,50,65.2833333333,0.1,Triplet Thirty Second,1,[30]
2643422,2647006,1,52,65.375,0.1,Triplet Thirty Second,1,"[30, 31]"
2646494,2651102,1,50,65.4666666667,0.1,Triplet Thirty Second,1,[31]
2651102,2655198,1,52,65.5583333333,0.1,Triplet Thirty Second,1,[31]
2652638,2671070,1,74,65.6,0.5,Eighth,1,[31]
2655198,2659806,1,50,65.65,0.1,Triplet Thirty Second,1,[31]
2658270,2663390,1,52,65.7416666667,0.1,Triplet Thirty Second,1,[31]
2662878,2665950,1,50,65.8333333333,0.1,Triplet Thirty Second,1,[31]
2665950,2668510,1,52,65.925,0.1,Triplet Thirty Second,1,[31]
2668510,2671582,1,50,66.0166666667,0.1,Triplet Thirty Second,1,[31]
2671070,2681822,1,76,66.1,0.25,Sixteenth,1,[31]
2671070,2691550,1,57,66.1,0.5,Eighth,1,[31]
2681822,2691550,1,77,66.35,0.25,Sixteenth,1,[31]
2691550,2700254,1,79,66.6,0.25,Sixteenth,1,[31]
2691550,2708958,1,53,66.6,0.5,Eighth,1,[31]
2700254,2708958,1,76,66.85,0.25,Sixteenth,1,[31]
2708958,2730974,1,52,67.1,0.5,Eighth,1,[31]
2708958,2740702,1,67,67.1,0.75,Dotted Eighth,1,"[31, 32]"
2730974,2750430,1,50,67.6,0.5,Eighth,1,"[31, 32]"
2750430,2805214,1,70,68.1,1.25,Tied Quarter-Sixteenth,1,[32]
2750430,2773982,1,49,68.1,0.5,Eighth,1,[32]
2773982,2793438,1,52,68.6,0.5,Eighth,1,[32]
2793438,2805214,1,50,69.1,0.25,Sixteenth,1,[32]
2805214,2816478,1,69,69.35,0.25,Sixteenth,1,[32]
2805214,2816478,1,53,69.35,0.25,Sixteenth,1,[32]
2816478,2826206,1,55,69.6,0.25,Sixteenth,1,"[32, 33]"
2816478,2826206,1,67,69.6,0.25,Sixteenth,1,"[32, 33]"
2826206,2834910,1,69,69.85,0.208333333333,Sixteenth,1,[33]
2826206,2835933,1,53,69.85,0.25,Sixteenth,1,[33]
2835933,2864606,1,45,70.1,0.75,Dotted Eighth,1,[33]
2836446,2845150,1,69,70.1125,0.25,Sixteenth,1,[33]
2845150,2854878,1,67,70.3625,0.25,Sixteenth,1,[33]
2854878,2865118,1,65,70.6125,0.25,Sixteenth,1,[33]
2865118,2872286,1,67,70.8625,0.208333333333,Sixteenth,1,[33]
2873310,2876894,1,49,71.1,0.1,Triplet Thirty Second,1,[33]
2874334,2883550,1,67,71.125,0.25,Sixteenth,1,[33]
2876894,2879966,1,50,71.1916666667,0.1,Triplet Thirty Second,1,[33]
2879966,2884062,1,49,71.2833333333,0.1,Triplet Thirty Second,1,[33]
2883550,2892253,1,65,71.375,0.25,Sixteenth,1,[33]
2883550,2887134,1,50,71.375,0.1,Triplet Thirty Second,1,[33]
2886621,2890206,1,49,71.4666666667,0.1,Triplet Thirty Second,1,[33]
2890206,2893278,1,50,71.5583333333,0.1,Triplet Thirty Second,1,[33]
2892253,2901982,1,64,71.625,0.25,Sixteenth,1,[33]
2893278,2896861,1,49,71.65,0.1,Triplet Thirty Second,1,[33]
2896350,2900446,1,50,71.7416666667,0.1,Triplet Thirty Second,1,[33]
2899934,2903517,1,49,71.8333333333,0.1,Triplet Thirty Second,1,[33]
2901982,2908125,1,65,71.875,0.208333333333,Sixteenth,1,[33]
2903517,2906078,1,50,71.925,0.1,Triplet Thirty Second,1,[33]
2906078,2909149,1,49,72.0166666667,0.1,Triplet Thirty Second,1,[33]
2908638,3035614,1,50,72.1,3.0,Dotted Half,1,"[33, 34, 35]"
2910686,2967006,1,65,72.1375,1.25,Tied Quarter-Sixteenth,1,[34]
2930142,2953694,1,62,72.5125,0.5,Eighth,1,[34]
2953694,2972126,1,60,73.0125,0.5,Eighth,1,[34]
2967006,2977246,1,64,73.3875,0.25,Sixteenth,1,[34]
2972126,2995678,1,58,73.5125,0.5,Eighth,1,[34]
2977246,2988510,1,66,73.6375,0.25,Sixteenth,1,[34]
2988510,3000286,1,67,73.8875,0.25,Sixteenth,1,"[34, 35]"
2995678,3014622,1,57,74.0125,0.5,Eighth,1,"[34, 35]"
3000286,3010526,1,66,74.1375,0.25,Sixteenth,1,[35]
3010526,3018206,1,67,74.3875,0.25,Sixteenth,1,[35]
3014622,3033054,1,60,74.5125,0.5,Eighth,1,[35]
3018206,3026397,1,69,74.6375,0.25,Sixteenth,1,[35]
3026397,3035614,1,67,74.8875,0.208333333333,Sixteenth,1,[35]
3033054,3074014,1,58,75.0125,1.0,Quarter,1,[35]
3037661,3047390,1,67,75.15,0.25,Sixteenth,1,[35]
3047390,3058142,1,69,75.4,0.25,Sixteenth,1,[35]
3055070,3077085,1,55,75.6,0.5,Eighth,1,[35]
3058142,3070429,1,70,75.65,0.25,Sixteenth,1,[35]
3070429,3077085,1,69,75.9,0.208333333333,Sixteenth,1,[35]
3074014,3153374,1,62,76.0125,2.0,Half,1,"[35, 36]"
3077085,3092957,1,54,76.1,0.5,Eighth,1,"[35, 36]"
3079134,3085790,1,69,76.1625,0.25,Sixteenth,1,[35]
3085790,3095518,1,71,76.4125,0.25,Sixteenth,1,"[35, 36]"
3092957,3110366,1,52,76.6,0.5,Eighth,1,[36]
3095518,3104221,1,72,76.6625,0.25,Sixteenth,1,[36]
3104221,3111390,1,71,76.9125,0.208333333333,Sixteenth,1,[36]
3110366,3133406,1,50,77.1,0.5,Eighth,1,[36]
3112926,3122654,1,71,77.175,0.25,Sixteenth,1,[36]
3122654,3136478,1,73,77.425,0.25,Sixteenth,1,[36]
3133406,3156446,1,53,77.6,0.5,Eighth,1,[36]
3136478,3149790,1,74,77.675,0.25,Sixteenth,1,[36]
3149790,3157982,1,73,77.925,0.208333333333,Sixteenth,1,[36]
3153374,3190750,1,55,78.0125,1.0,Quarter,1,"[36, 37]"
3156446,3205597,1,52,78.1,1.25,Tied Quarter-Sixteenth,1,"[36, 37]"
3159518,3177950,1,73,78.1875,0.5,Eighth,1,"[36, 37]"
3177950,3199965,1,81,78.6875,0.5,Eighth,1,[37]
3199965,3219422,1,79,79.1875,0.5,Eighth,1,[37]
3205597,3216861,1,50,79.35,0.25,Sixteenth,1,[37]
3216861,3226078,1,49,79.6,0.25,Sixteenth,1,[37]
3219422,3236830,1,77,79.6875,0.5,Eighth,1,[37]
3226078,3233757,1,47,79.85,0.25,Sixteenth,1,[37]
3233757,3244510,1,50,80.1,0.25,Sixteenth,1,[37]
3236830,3256798,1,76,80.1875,0.5,Eighth,1,[37]
3244510,3253726,1,49,80.35,0.25,Sixteenth,1,[37]
3253726,3263454,1,47,80.6,0.25,Sixteenth,1,"[37, 38]"
3256798,3280350,1,79,80.6875,0.5,Eighth,1,"[37, 38]"
3263454,3275742,1,45,80.85,0.25,Sixteenth,1,[38]
3275742,3320798,1,50,81.1,1.0,Quarter,1,[38]
3280350,3294174,1,77,81.1875,0.25,Sixteenth,1,[38]
3294174,3304414,1,81,81.4375,0.25,Sixteenth,1,[38]
3296734,3317726,1,62,81.5125,0.5,Eighth,1,[38]
3304414,3314654,1,82,81.6875,0.25,Sixteenth,1,[38]
3314654,3324382,1,81,81.9375,0.25,Sixteenth,1,[38]
3317726,3338206,1,64,82.0125,0.5,Eighth,1,[38]
3324382,3364318,1,73,82.1875,1.0,Quarter,1,"[38, 39]"
3338206,3359710,1,65,82.5125,0.5,Eighth,1,"[38, 39]"
3359710,3377118,1,67,83.0125,0.5,Eighth,1,[39]
3364318,3423710,1,76,83.1875,1.5,Dotted Quarter,1,[39]
3377118,3396061,1,64,83.5125,0.5,Eighth,1,[39]
3396061,3406814,1,65,84.0125,0.25,Sixteenth,1,[39]
3406814,3416030,1,62,84.2625,0.25,Sixteenth,1,[39]
3416030,3426270,1,61,84.5125,0.25,Sixteenth,1,[39]
3419614,3439070,1,57,84.6,0.5,Eighth,1,[39]
3423710,3441630,1,69,84.6875,0.5,Eighth,1,"[39, 40]"
3426270,3435998,1,62,84.7625,0.25,Sixteenth,1,[39]
3435998,3473885,1,70,85.0125,1.0,Quarter,1,"[39, 40]"
3439070,3460062,1,55,85.1,0.5,Eighth,1,"[39, 40]"
3441630,3480030,1,74,85.1875,1.0,Quarter,1,[40]
3460062,3475934,1,53,85.6,0.5,Eighth,1,[40]
3473885,3475934,1,67,86.0125,0.0833333333333,Triplet Thirty Second,1,[40]
3475934,3480030,1,66,86.0958333333,0.0833333333333,Triplet Thirty Second,1,[40]
3475934,3495902,1,52,86.1,0.5,Eighth,1,[40]
3480030,3511774,1,67,86.1791666667,0.833333333333,Dotted Eighth,1,[40]
3480030,3538398,1,72,86.1875,1.5,Dotted Quarter,1,"[40, 41]"
3495902,3515358,1,55,86.6,0.5,Eighth,1,[40]
3511774,3553758,1,69,87.0125,1.0,Quarter,1,"[40, 41]"
3515358,3525598,1,54,87.1,0.25,Sixteenth,1,[40]
3525598,3534302,1,57,87.35,0.25,Sixteenth,1,"[40, 41]"
3534302,3546590,1,58,87.6,0.25,Sixteenth,1,[41]
3538398,3570142,1,75,87.6875,0.75,Dotted Eighth,1,[41]
3546590,3557341,1,57,87.85,0.25,Sixteenth,1,[41]
3553758,3580894,1,54,88.0125,0.75,Dotted Eighth,1,[41]
3557341,3584478,1,50,88.1,0.75,Dotted Eighth,1,[41]
3570142,3578846,1,74,88.4375,0.25,Sixteenth,1,[41]
3578846,3588574,1,72,88.6875,0.25,Sixteenth,1,[41]
3588574,3597278,1,74,88.9375,0.208333333333,Sixteenth,1,[41]
3592158,3619293,1,57,89.0125,0.75,Dotted Eighth,1,"[41, 42]"
3595230,3622366,1,54,89.1,0.75,Dotted Eighth,1,"[41, 42]"
3599326,3608542,1,74,89.2,0.25,Sixteenth,1,[41]
3608542,3617758,1,72,89.45,0.25,Sixteenth,1,"[41, 42]"
3617758,3624925,1,70,89.7,0.25,Sixteenth,1,[42]
3624925,3635166,1,72,89.95,0.208333333333,Sixteenth,1,[42]
3633118,3674078,1,43,90.1,1.0,Quarter,1,[42]
3637214,3646942,1,72,90.2125,0.25,Sixteenth,1,[42]
3639774,3648990,1,55,90.2625,0.25,Sixteenth,1,[42]
3646942,3659742,1,70,90.4625,0.25,Sixteenth,1,[42]
3648990,3661790,1,54,90.5125,0.25,Sixteenth,1,[42]
3659742,3669470,1,69,90.7125,0.25,Sixteenth,1,[42]
3661790,3671006,1,55,90.7625,0.25,Sixteenth,1,[42]
3669470,3678686,1,70,90.9625,0.25,Sixteenth,1,[42]
3671006,3699166,1,52,91.0125,0.75,Dotted Eighth,1,[42]
3674078,3703262,1,48,91.1,0.75,Dotted Eighth,1,[42]
3678686,3687902,1,74,91.2125,0.25,Sixteenth,1,[42]
3687902,3697117,1,72,91.4625,0.25,Sixteenth,1,[42]
3697117,3709918,1,70,91.7125,0.25,Sixteenth,1,"[42, 43]"
3709918,3717598,1,72,91.9625,0.208333333333,Sixteenth,1,[43]
3711454,3736030,1,55,92.0125,0.75,Dotted Eighth,1,[43]
3714526,3739102,1,52,92.1,0.75,Dotted Eighth,1,[43]
3719645,3726814,1,72,92.225,0.25,Sixteenth,1,[43]
3726814,3735006,1,70,92.475,0.25,Sixteenth,1,[43]
3735006,3744734,1,69,92.725,0.25,Sixteenth,1,[43]
3744734,3755998,1,70,92.975,0.208333333333,Sixteenth,1,[43]
3752926,3788254,1,41,93.1,1.0,Quarter,1,[43]
3758558,3766750,1,70,93.2375,0.25,Sixteenth,1,[43]
3759069,3767262,1,53,93.2625,0.25,Sixteenth,1,[43]
3766750,3774942,1,69,93.4875,0.25,Sixteenth,1,[43]
3767262,3775454,1,52,93.5125,0.25,Sixteenth,1,[43]
3774942,3784670,1,67,93.7375,0.25,Sixteenth,1,[43]
3775454,3785182,1,53,93.7625,0.25,Sixteenth,1,[43]
3784670,3793374,1,69,93.9875,0.25,Sixteenth,1,"[43, 44]"
3785182,3815389,1,50,94.0125,0.75,Dotted Eighth,1,"[43, 44]"
3788254,3818462,1,46,94.1,0.75,Dotted Eighth,1,"[43, 44]"
3793374,3804638,1,72,94.2375,0.25,Sixteenth,1,[44]
3804638,3813854,1,70,94.4875,0.25,Sixteenth,1,[44]
3813854,3825629,1,69,94.7375,0.25,Sixteenth,1,[44]
3825629,3835358,1,70,94.9875,0.208333333333,Sixteenth,1,[44]
3826142,3856862,1,53,95.0125,0.75,Dotted Eighth,1,[44]
3831774,3859421,1,50,95.1,0.75,Dotted Eighth,1,[44]
3838942,3848157,1,70,95.25,0.25,Sixteenth,1,[44]
3848157,3856862,1,69,95.5,0.25,Sixteenth,1,[44]
3856862,3865053,1,67,95.75,0.25,Sixteenth,1,[44]
3865053,3873246,1,69,96.0,0.208333333333,Sixteenth,1,[44]
3869150,4001758,1,52,96.1,3.0,Dotted Half,1,"[44, 45, 46]"
3874782,3885534,1,69,96.2625,0.25,Sixteenth,1,"[44, 45]"
3885534,3910622,1,53,96.5125,0.5,Eighth,1,[45]
3885534,3896798,1,67,96.5125,0.25,Sixteenth,1,[45]
3896798,3910622,1,65,96.7625,0.25,Sixteenth,1,[45]
3910622,3937246,1,55,97.0125,0.5,Eighth,1,[45]
3910622,3921886,1,67,97.0125,0.25,Sixteenth,1,[45]
3921886,3956702,1,76,97.2625,0.75,Dotted Eighth,1,[45]
3937246,3956702,1,57,97.5125,0.5,Eighth,1,[45]
3956702,3974110,1,58,98.0125,0.5,Eighth,1,"[45, 46]"
3965405,3968990,1,73,98.2625,0.1,Triplet Thirty Second,1,[45]
3968990,3972061,1,74,98.3541666667,0.1,Triplet Thirty Second,1,"[45, 46]"
3972061,3975646,1,73,98.4458333333,0.1,Triplet Thirty Second,1,[46]
3974110,3995102,1,55,98.5125,0.5,Eighth,1,[46]
3975134,3980766,1,74,98.5375,0.1,Triplet Thirty Second,1,[46]
3980254,3984350,1,73,98.6291666667,0.1,Triplet Thirty Second,1,[46]
3984350,3987933,1,74,98.7208333333,0.1,Triplet Thirty Second,1,[46]
3987933,3992030,1,73,98.8125,0.1,Triplet Thirty Second,1,[46]
3991518,3995102,1,74,98.9041666667,0.1,Triplet Thirty Second,1,[46]
3994589,4001758,1,73,98.9958333333,0.1,Triplet Thirty Second,1,[46]
3995102,4018654,1,57,99.0125,0.5,Eighth,1,[46]
4000734,4006878,1,74,99.0875,0.1,Triplet Thirty Second,1,[46]
4001758,4021725,1,53,99.1,0.5,Eighth,1,[46]
4006878,4010461,1,73,99.1791666667,0.1,Triplet Thirty Second,1,[46]
4009438,4055517,1,74,99.2625,1.25,Tied Quarter-Sixteenth,1,[46]
4018654,4037086,1,53,99.5125,0.5,Eighth,1,[46]
4021725,4040158,1,50,99.6,0.5,Eighth,1,[46]
4037086,4055517,1,55,100.0125,0.5,Eighth,1,[46]
4040158,4058590,1,52,100.1,0.5,Eighth,1,"[46, 47]"
4055517,4072926,1,57,100.5125,0.5,Eighth,1,"[46, 47]"
4055517,4062686,1,72,100.5125,0.25,Sixteenth,1,"[46, 47]"
4058590,4076510,1,54,100.6,0.5,Eighth,1,[47]
4062686,4072926,1,70,100.7625,0.25,Sixteenth,1,[47]
4072926,4111837,1,55,101.0125,1.0,Quarter,1,[47]
4072926,4083677,1,69,101.0125,0.25,Sixteenth,1,[47]
4083677,4093406,1,72,101.2625,0.25,Sixteenth,1,[47]
4093406,4102110,1,70,101.5125,0.25,Sixteenth,1,[47]
4096990,4119518,1,52,101.6,0.5,Eighth,1,[47]
4102110,4111837,1,69,101.7625,0.25,Sixteenth,1,[47]
4111837,4125662,1,67,102.0125,0.25,Sixteenth,1,[47]
4119518,4128733,1,54,102.1,0.25,Sixteenth,1,[47]
4125662,4145629,1,69,102.2625,0.5,Eighth,1,"[47, 48]"
4128733,4139486,1,50,102.35,0.25,Sixteenth,1,[47]
4136414,4158430,1,57,102.5125,0.5,Eighth,1,"[47, 48]"
4139486,4148702,1,49,102.6,0.25,Sixteenth,1,"[47, 48]"
4145629,4167646,1,66,102.7625,0.5,Eighth,1,[48]
4148702,4161501,1,50,102.85,0.25,Sixteenth,1,[48]
4158430,4184029,1,55,103.0125,0.5,Eighth,1,[48]
4161501,4187102,1,58,103.1,0.5,Eighth,1,[48]
4167646,4193246,1,67,103.2625,0.5,Eighth,1,[48]
4184029,4202974,1,54,103.5125,0.5,Eighth,1,[48]
4187102,4206046,1,57,103.6,0.5,Eighth,1,[48]
4193246,4211678,1,69,103.7625,0.5,Eighth,1,[48]
4202974,4220894,1,52,104.0125,0.5,Eighth,1,[48]
4206046,4223966,1,55,104.1,0.5,Eighth,1,[48]
4211678,4229598,1,70,104.2625,0.5,Eighth,1,[48]
4220894,4238814,1,55,104.5125,0.5,Eighth,1,"[48, 49]"
4223966,4241886,1,58,104.6,0.5,Eighth,1,"[48, 49]"
4229598,4247518,1,67,104.7625,0.5,Eighth,1,"[48, 49]"
4238814,4258270,1,54,105.0125,0.5,Eighth,1,[49]
4241886,4263390,1,57,105.1,0.5,Eighth,1,[49]
4247518,4258270,1,69,105.2625,0.25,Sixteenth,1,[49]
4258270,4283870,1,58,105.5125,0.5,Eighth,1,[49]
4258270,4269022,1,72,105.5125,0.25,Sixteenth,1,[49]
4263390,4286942,1,55,105.6,0.5,Eighth,1,[49]
4269022,4300766,1,75,105.7625,0.75,Dotted Eighth,1,[49]
4283870,4300766,1,57,106.0125,0.5,Eighth,1,[49]
4286942,4304350,1,54,106.1,0.5,Eighth,1,[49]
4300766,4309982,1,74,106.5125,0.25,Sixteenth,1,[49]
4300766,4319198,1,55,106.5125,0.5,Eighth,1,[49]
4304350,4322270,1,52,106.6,0.5,Eighth,1,"[49, 50]"
4309982,4319198,1,72,106.7625,0.25,Sixteenth,1,[49]
4319198,4342750,1,54,107.0125,0.5,Eighth,1,"[49, 50]"
4319198,4328926,1,70,107.0125,0.25,Sixteenth,1,"[49, 50]"
4322270,4346334,1,50,107.1,0.5,Eighth,1,[50]
4328926,4342750,1,74,107.2625,0.25,Sixteenth,1,[50]
4342750,4352478,1,72,107.5125,0.25,Sixteenth,1,[50]
4342750,4365278,1,57,107.5125,0.5,Eighth,1,[50]
4346334,4369374,1,54,107.6,0.5,Eighth,1,[50]
4352478,4365278,1,70,107.7625,0.25,Sixteenth,1,[50]
4365278,4385758,1,55,108.0125,0.5,Eighth,1,[50]
4365278,4375518,1,69,108.0125,0.25,Sixteenth,1,[50]
4369374,4389342,1,43,108.1,0.5,Eighth,1,[50]
4375518,4385758,1,70,108.2625,0.25,Sixteenth,1,[50]
4385758,4396510,1,74,108.5125,0.25,Sixteenth,1,[50]
4385758,4408286,1,60,108.5125,0.5,Eighth,1,[50]
4389342,4411870,1,57,108.6,0.5,Eighth,1,"[50, 51]"
4396510,4428766,1,77,108.7625,0.75,Dotted Eighth,1,"[50, 51]"
4408286,4428766,1,59,109.0125,0.5,Eighth,1,"[50, 51]"
4411870,4431838,1,56,109.1,0.5,Eighth,1,[51]
4428766,4437982,1,76,109.5125,0.25,Sixteenth,1,[51]
4428766,4448734,1,57,109.5125,0.5,Eighth,1,[51]
4431838,4450782,1,54,109.6,0.5,Eighth,1,[51]
4437982,4448734,1,74,109.7625,0.25,Sixteenth,1,[51]
4448734,4465118,1,56,110.0125,0.5,Eighth,1,[51]
4448734,4456414,1,73,110.0125,0.25,Sixteenth,1,[51]
4450782,4468190,1,52,110.1,0.5,Eighth,1,[51]
4456414,4465118,1,76,110.2625,0.25,Sixteenth,1,[51]
4465118,4473822,1,74,110.5125,0.25,Sixteenth,1,[51]
4465118,4484574,1,59,110.5125,0.5,Eighth,1,[51]
4468190,4489182,1,56,110.6,0.5,Eighth,1,[51]
4473822,4484574,1,73,110.7625,0.25,Sixteenth,1,[51]
4484574,4506078,1,57,111.0125,0.5,Eighth,1,"[51, 52]"
4484574,4495838,1,71,111.0125,0.25,Sixteenth,1,[51]
4489182,4510686,1,45,111.1,0.5,Eighth,1,"[51, 52]"
4495838,4506078,1,70,111.2625,0.25,Sixteenth,1,"[51, 52]"
4506078,4516830,1,76,111.5125,0.25,Sixteenth,1,[52]
4506078,4528094,1,65,111.5125,0.5,Eighth,1,[52]
4510686,4531166,1,62,111.6,0.5,Eighth,1,[52]
4516830,4546526,1,82,111.7625,0.75,Dotted Eighth,1,[52]
4528094,4546526,1,64,112.0125,0.5,Eighth,1,[52]
4531166,4549598,1,61,112.1,0.5,Eighth,1,[52]
4546526,4555230,1,81,112.5125,0.25,Sixteenth,1,[52]
4546526,4565982,1,62,112.5125,0.5,Eighth,1,[52]
4549598,4570590,1,59,112.6,0.5,Eighth,1,[52]
4555230,4565982,1,79,112.7625,0.25,Sixteenth,1,[52]
4565982,4585950,1,61,113.0125,0.5,Eighth,1,[52]
4565982,4576734,1,77,113.0125,0.25,Sixteenth,1,[52]
4570590,4589534,1,57,113.1,0.5,Eighth,1,"[52, 53]"
4576734,4585950,1,81,113.2625,0.25,Sixteenth,1,[52]
4585950,4595166,1,79,113.5125,0.25,Sixteenth,1,"[52, 53]"
4585950,4604894,1,64,113.5125,0.5,Eighth,1,"[52, 53]"
4589534,4608478,1,61,113.6,0.5,Eighth,1,[53]
4595166,4604894,1,77,113.7625,0.25,Sixteenth,1,[53]
4604894,4615134,1,76,114.0125,0.25,Sixteenth,1,[53]
4604894,4629470,1,62,114.0125,0.5,Eighth,1,[53]
4615134,4629470,1,79,114.2625,0.25,Sixteenth,1,[53]
4629470,4640734,1,77,114.5125,0.25,Sixteenth,1,[53]
4635102,4656094,1,50,114.6,0.5,Eighth,1,[53]
4640734,4650974,1,76,114.7625,0.25,Sixteenth,1,[53]
4650974,4660190,1,77,115.0125,0.208333333333,Sixteenth,1,[53]
4656094,4674526,1,52,115.1,0.5,Eighth,1,[53]
4661726,4671454,1,77,115.275,0.25,Sixteenth,1,[53]
4671454,4683742,1,76,115.525,0.25,Sixteenth,1,"[53, 54]"
4674526,4696030,1,53,115.6,0.5,Eighth,1,"[53, 54]"
4683742,4693470,1,74,115.775,0.25,Sixteenth,1,[54]
4693470,4699614,1,76,116.025,0.208333333333,Sixteenth,1,[54]
4696030,4711390,1,55,116.1,0.5,Eighth,1,[54]
4701150,4709342,1,76,116.2875,0.25,Sixteenth,1,[54]
4709342,4718046,1,74,116.5375,0.25,Sixteenth,1,[54]
4711390,4731358,1,52,116.6,0.5,Eighth,1,[54]
4718046,4729310,1,73,116.7875,0.25,Sixteenth,1,[54]
4729310,4743134,1,74,117.0375,0.25,Sixteenth,1,[54]
4731358,4749278,1,54,117.1,0.283333333333,Sixteenth,1,[54]
4743134,4796382,1,72,117.2875,1.25,Tied Quarter-Sixteenth,1,"[54, 55]"
4745694,4759006,1,50,117.35,0.2625,Sixteenth,1,[54]
4754398,4775390,1,62,117.5125,0.5,Eighth,1,"[54, 55]"
4758494,4770270,1,49,117.6,0.279166666667,Sixteenth,1,"[54, 55]"
4769246,4779998,1,50,117.85,0.270833333333,Sixteenth,1,[55]
4775390,4795358,1,64,118.0125,0.5,Eighth,1,[55]
4778462,4806622,1,58,118.1,0.75,Dotted Eighth,1,[55]
4795358,4811230,1,66,118.5125,0.5,Eighth,1,[55]
4796382,4805086,1,70,118.5375,0.25,Sixteenth,1,[55]
4805086,4812254,1,69,118.7875,0.25,Sixteenth,1,[55]
4811230,4830174,1,67,119.0125,0.5,Eighth,1,[55]
4812254,4819934,1,70,119.0375,0.208333333333,Sixteenth,1,[55]
4814302,4818398,1,55,119.1,0.1,Triplet Thirty Second,1,[55]
4818398,4821470,1,57,119.191666667,0.1,Triplet Thirty Second,1,[55]
4821470,4826078,1,55,119.283333333,0.1,Triplet Thirty Second,1,[55]
4821982,4831710,1,70,119.3,0.25,Sixteenth,1,[55]
4825566,4829150,1,57,119.375,0.1,Triplet Thirty Second,1,[55]
4828638,4832222,1,55,119.466666667,0.1,Triplet Thirty Second,1,[55]
4830174,4849630,1,64,119.5125,0.5,Eighth,1,[55]
4831710,4841438,1,69,119.55,0.25,Sixteenth,1,[55]
4831710,4835806,1,57,119.558333333,0.1,Triplet Thirty Second,1,[55]
4835806,4839902,1,55,119.65,0.1,Triplet Thirty Second,1,[55]
4839390,4842462,1,57,119.741666667,0.1,Triplet Thirty Second,1,[55]
