Coefficients,Instruments
2.1052146,
11.561236,
137.71753,1
136.41016,1
135.59915,1
137.12766,1
143.04056,1
145.48842,1
146.11806,1
145.84772,1
143.69302,1
139.9313,1
138.15242,1
139.95238,1
143.92174,1
145.75317,1
145.53116,1
143.99985,1
142.9003,1
140.70248,1
139.19687,1
143.51678,1
146.80835,1
148.0145,1
146.98553,1
145.15996,1
143.5062,1
142.6575,1
142.7315,1
142.63788,1
143.1684,1
143.05688,1
141.61507,1
139.7378,1
137.92783,1
136.79062,1
137.91714,1
140.67433,1
143.74948,1
144.62733,1
143.387,1
140.21451,1
136.80276,1
135.42801,1
134.85095,1
134.80153,1
135.25708,1
136.76022,1
139.1458,1
139.75249,1
138.26913,1
138.13336,1
137.96674,1
137.41121,1
136.16432,1
134.37048,1
132.33684,1
130.05673,1
129.61511,1
129.03448,1
127.24772,1
125.30262,1
123.96738,1
123.77297,1
125.230774,1
129.94617,1
134.7872,1
138.70044,1
142.03162,1
143.62296,1
142.97568,1
141.66414,1
141.16829,1
141.40155,1
141.63782,1
142.85106,1
145.00781,1
146.21846,1
146.30354,3;1
145.37527,3;1
143.36911,3;1
141.04974,3;1
139.23795,3;1
137.36285,3;1
136.47202,3;1
135.99385,3;1
134.74503,3;1
133.65662,3;1
132.45386,3;1
131.51347,3;1
130.55032,3;1
129.65099,3;1
129.10709,3;1
128.48854,3;1
127.53259,3;1
127.01341,3;1
127.163216,3;1
127.17046,3;1
126.22397,3;1
125.021286,3;1
127.96251,3;1
135.87766,3;1
142.28793,3;1
145.23125,3;1
145.80963,3;1
145.57474,3;1
145.16957,3;1
143.49019,3;1
141.08733,3;1
138.92429,3;1
136.30142,3;1
133.65671,3;1
132.67215,3;1
132.7598,3;1
133.196,3;1
133.68044,3;1
133.37546,3;1
133.39444,3;1
135.17009,3;1
137.77682,3;1
139.69249,3;1
140.7735,3;1
140.67465,3;1
139.7284,3;1
138.02315,3;1
136.15578,3;1
134.85216,3;1
133.15724,3;1
131.70876,3;1
130.53976,3;1
128.59717,3;1
126.2511,3;1
124.45948,3;1
123.72629,3;1
123.34024,3;1
128.58163,3;1
137.03067,3;1
142.59464,3;1
139.17206,3;1
131.30157,3;1
127.61215,3;1
130.62259,3;1
137.38934,3;1
140.57422,3;1
140.10004,3;1
140.40579,3;1
139.83946,3;1
137.90228,3;1
135.06294,3;1
132.55284,3;1
130.49736,3;1
128.44765,3;1
127.3941,3;1
128.77927,3;1
133.89163,3;1
139.54639,3;1
142.84946,3;1
143.46364,3;1
141.57959,3;1
139.63028,3;1
138.38754,3;1
136.62398,3;1
136.63452,3;1
138.415,3;1
138.57603,3;1
137.57964,3;1
136.1263,3;1
134.67603,3;1
133.47092,3;1
133.1005,3;1
136.22238,3;1
142.1853,3;1
147.35712,3;1
151.69629,3;1
155.48575,3;1
158.05838,3;1
158.85457,3;1
158.45166,3;1
156.95572,3;1
155.2381,3;1
154.10748,3;1
153.30598,3;1
152.46803,3;1
151.32452,3;1
150.22232,3;1
149.83356,3;1
149.54166,3;1
148.4545,3;1
147.60225,3;1
147.95671,3;1
148.57983,3;1
148.56747,3;1
149.56163,3;1
151.18753,3;1
151.90297,3;1
151.5468,3;1
151.15411,3;1
150.50003,3;1
149.35318,3;1
148.04724,3;1
146.56546,3;1
145.1018,3;1
143.82974,3;1
142.70645,3;1
142.19699,3;1
142.29855,3;1
142.06288,3;1
141.46378,3;1
143.38504,3;1
146.8587,3;1
148.81142,3;1
149.3584,3;1
149.5817,3;1
148.68529,3;1
146.13806,3;1
142.5897,3;1
139.27847,3;1
137.51193,3;1
136.77307,3;1
135.57782,3;1
134.01755,3;1
132.95782,3;1
132.2518,3;1
131.33952,3;1
130.6607,3;1
129.48578,3;1
128.23267,3;1
128.24643,3;1
131.634,3;1
136.2764,3;1
138.8547,3;1
138.28244,3;1
136.05313,3;1
133.83397,3;1
132.74478,3;1
133.15793,3;1
133.78033,3;1
133.45335,3;1
131.51825,3;1
129.36935,3;1
128.18704,3;1
127.62752,3;1
126.32845,3;1
123.90257,3;1
121.81258,3;1
120.911606,3;1
122.13609,3;1
125.57585,3;1
128.82925,3;1
130.24341,3;1
130.24925,3;1
130.02536,3;1
129.84924,3;1
129.44168,3;1
128.28784,3;1
127.38817,3;1
126.91353,3;1
126.59462,3;1
126.13095,3;1
125.05791,3;1
123.20953,3;1
121.29135,3;1
121.02429,3;1
121.45558,3;1
123.45247,3;1
126.10863,3;1
128.6442,3;1
130.09448,3;1
130.09363,3;1
129.20944,3;1
128.65125,3;1
128.1271,3;1
128.60707,3;1
129.4884,3;1
129.1528,3;1
128.35788,3;1
127.89661,3;1
127.00481,3;1
126.492676,3;1
127.260605,3;1
127.74635,3;1
127.362564,3;1
127.31785,3;1
130.1525,3;1
135.56537,3;1
140.73282,3;1
142.67526,3;1
140.84055,3;1
136.62352,3;1
133.27031,3;1
133.38904,3;1
134.03699,3;1
133.8405,3;1
133.96004,3;1
134.70724,3;1
134.6383,3;1
132.48613,3;1
129.35071,3;1
127.484955,3;1
126.294785,3;1
125.34616,3;1
126.79357,3;1
130.23137,3;1
133.30884,3;1
133.81885,3;1
130.70422,3;1
126.03201,3;1
123.98746,3;1
123.506134,3;1
123.852295,3;1
124.66827,3;1
125.41345,3;1
125.9686,3;1
126.359055,3;1
126.2844,3;1
124.922424,3;1
125.892395,3;1
137.39491,3;1
147.06558,3;1
153.04623,3;1
156.29868,3;1
156.66037,3;1
154.1192,3;1
149.68878,3;1
144.84149,3;1
139.47643,3;1
135.23334,3;1
133.43767,3;1
133.24458,3;1
133.87006,3;1
133.56848,3;1
131.30754,3;1
129.35692,3;1
131.11806,3;1
134.4513,3;1
137.3536,3;1
140.99265,3;1
143.15088,3;1
142.49112,3;1
139.84769,3;1
137.38962,3;1
133.90608,3;1
130.94838,3;1
129.29536,3;1
128.28525,3;1
126.52928,3;1
125.03676,3;1
125.47424,3;1
125.30677,3;1
124.91371,3;1
124.11163,3;1
123.97322,3;1
125.339294,3;1
126.00044,3;1
128.61627,3;1
131.02534,3;1
131.8483,3;1
130.78418,3;1
128.50168,3;1
127.49007,3;1
127.73074,3;1
129.19945,3;1
131.48749,3;1
132.55615,3;1
131.86801,3;1
131.08939,3;1
130.20882,3;1
129.90176,3;1
130.20547,3;1
130.0922,3;1
132.05469,3;1
135.75204,3;1
139.74442,3;1
142.57056,3;1
143.59583,3;1
143.89392,3;1
145.19833,3;1
146.73251,3;1
147.90033,3;1
146.94083,3;1
143.91801,3;1
142.49596,3;1
142.22012,3;1
141.76198,3;1
141.5122,3;1
141.98671,3;1
144.91986,3;1
148.28351,3;1
150.3039,3;1
150.46977,3;1
148.93982,3;1
146.87198,3;1
145.67612,3;1
143.38051,3;1
140.83615,3;1
139.89359,3;1
139.31595,3;1
138.00607,3;1
135.74237,3;1
133.53464,3;1
132.09511,3;1
130.69505,3;1
130.97054,3;1
131.51857,3;1
128.86003,3;1
125.155914,3;1
125.95213,3;1
132.06012,3;1
141.2848,3;1
142.6748,3;1
142.19225,3;1
142.03874,3;1
140.70352,3;1
138.6828,3;1
137.02997,3;1
135.48141,3;1
134.17131,3;1
133.77568,3;1
134.15784,3;1
134.54694,3;1
134.66617,3;1
137.18002,3;1
141.43279,3;1
145.57858,3;1
147.68372,3;1
148.53708,3;1
147.98665,3;1
146.07904,3;1
143.34117,3;1
140.16513,3;1
137.7411,3;1
136.7812,3;1
135.96483,3;1
134.7201,3;1
134.2208,3;1
134.61542,3;1
134.96155,3;1
136.0026,3;1
140.01672,3;1
145.9874,3;1
149.7883,3;1
152.23798,3;1
154.30804,3;1
154.97589,3;1
154.35617,3;1
153.5459,3;1
152.95523,3;1
152.04736,3;1
150.17062,3;1
147.3879,3;1
144.39313,3;1
142.30728,3;1
140.97186,3;1
140.27368,3;1
140.86356,3;1
144.27043,3;1
150.45102,3;1
152.61923,3;1
151.89531,3;1
149.71962,3;1
147.73624,3;1
147.06215,3;1
147.41824,3;1
147.55789,3;1
146.03897,3;1
143.74916,3;1
141.85626,3;1
140.74934,3;1
140.5116,3;1
140.31656,3;1
139.67752,3;1
139.12708,3;1
140.17981,3;1
144.1347,3;1
148.3634,3;1
151.88687,3;1
153.0552,3;1
151.6337,3;1
148.9559,3;1
146.65294,3;1
143.97432,3;1
139.64983,3;1
135.8835,3;1
135.10481,3;1
135.5889,3;1
135.65016,3;1
134.1001,3;1
131.57413,3;1
129.84642,3;1
129.21185,3;1
131.24937,3;1
136.12851,3;1
140.32834,3;1
142.85103,3;1
145.5625,3;1
148.45741,3;1
151.71341,3;1
155.67804,3;1
157.91957,3;1
157.80617,3;1
155.79846,3;1
152.90314,3;1
150.73402,3;1
149.31068,3;1
148.5491,3;1
148.4167,3;1
148.43811,3;1
148.80206,3;1
150.91716,3;1
153.55475,3;1
153.50443,3;1
152.38795,3;1
152.39813,3;1
153.53378,3;1
154.06201,3;1
154.37437,3;1
154.32109,3;1
153.96683,3;1
153.04745,3;1
152.2403,3;1
151.89343,3;1
151.45976,3;1
150.004,3;1
148.30331,3;1
148.22693,3;1
150.5055,3;1
154.55028,3;1
156.76654,3;1
157.302,3;1
158.51694,3;1
160.26147,3;1
160.46979,3;1
158.18996,3;1
155.19519,3;1
152.7536,3;1
150.73131,3;1
149.92484,3;1
150.55444,3;1
150.61975,3;1
148.95201,3;1
147.62128,3;1
147.1402,3;1
146.95447,3;1
148.94525,3;1
151.93776,3;1
154.56891,3;1
154.54831,3;1
151.69174,3;1
148.07855,3;1
144.83789,3;1
141.78647,3;1
138.66602,3;1
135.21701,3;1
134.05685,3;1
135.38101,3;1
136.2443,3;1
137.41519,3;1
138.28268,3;1
137.91325,3;1
136.8375,3;1
137.64061,3;1
141.80338,3;1
147.45175,3;1
150.6756,3;1
151.18997,3;1
150.26758,3;1
150.61409,3;1
151.38138,3;1
151.67511,3;1
151.30888,3;1
149.74976,3;1
147.65121,3;1
146.05415,3;1
145.06183,3;1
145.85724,3;1
147.14215,3;1
147.46774,3;1
147.15318,3;1
146.12029,3;1
145.00168,3;1
146.32263,3;1
148.99731,3;1
150.88956,3;1
150.72633,3;1
149.04498,3;1
147.87204,3;1
147.72055,3;1
147.59021,3;1
146.59018,3;1
144.5646,3;1
143.00623,3;1
142.67786,3;1
143.2437,3;1
143.41348,3;1
142.59311,3;1
141.13705,3;1
140.94363,3;1
141.87541,3;1
142.96683,3;1
144.41805,3;1
148.18747,3;1
152.75934,3;1
156.19513,3;1
157.68779,3;1
158.33127,3;1
159.56451,3;1
159.48645,3;1
158.25949,3;1
157.0346,3;1
156.02846,3;1
155.16055,3;1
154.59412,3;1
156.94926,3;1
157.00021,3;1
155.24164,3;1
153.20953,3;1
151.00528,3;1
148.46991,3;1
146.48285,3;1
146.19524,3;1
145.83401,3;1
148.90793,3;1
152.34314,3;1
154.26491,3;1
153.87137,3;1
152.58957,3;1
151.68169,3;1
150.76277,3;1
150.0376,3;1
148.86868,3;1
147.13928,3;1
145.76184,3;1
147.22415,3;1
148.4357,3;1
150.27826,3;1
152.11655,3;1
152.18147,3;1
149.37941,3;1
145.53427,3;1
142.81699,3;1
140.47675,3;1
138.27872,3;1
135.70334,3;1
134.52597,3;1
135.0192,3;1
135.33186,3;1
137.04279,3;1
139.90945,3;1
140.79272,3;1
140.29922,3;1
140.15805,3;1
140.46976,3;1
140.30028,3;1
139.315,3;1
137.90323,3;1
138.7026,3;1
140.22021,3;1
140.67032,3;1
139.58298,3;1
137.16284,3;1
134.57373,3;1
133.53287,3;1
133.93379,3;1
135.32997,3;1
136.38062,3;1
137.34827,3;1
138.25607,3;1
138.50708,3;1
137.5683,3;1
139.19879,3;1
143.7558,3;1
148.568,3;1
151.18237,3;1
151.08636,3;1
149.62494,3;1
149.18848,3;1
149.30582,3;1
148.2246,3;1
146.63202,3;1
144.98465,3;1
144.13434,3;1
143.25122,3;1
141.18022,3;1
138.42801,3;1
136.772,3;1
136.17082,3;1
135.98056,3;1
137.14493,3;1
140.10486,3;1
143.00742,3;1
143.2292,3;1
140.09985,3;1
134.56299,3;1
129.71393,3;1
126.71973,3;1
124.117004,3;1
122.29485,3;1
121.759155,3;1
121.88563,3;1
123.19253,3;1
123.99187,3;1
123.976746,3;1
124.3289,3;1
129.33984,3;1
138.70457,3;1
146.21393,3;1
151.88716,3;1
154.5997,3;1
154.2516,3;1
151.36032,3;1
147.0886,3;1
144.60527,3;1
143.09807,3;1
142.44527,3;1
142.10585,3;1
140.99123,3;1
139.56079,3;1
138.95406,3;1
137.61032,3;1
136.58524,3;1
138.76802,3;1
141.77612,3;1
144.87796,3;1
146.19354,3;1
146.12097,3;1
145.83693,3;1
145.168,3;1
142.99036,3;1
139.53827,3;1
138.33829,3;1
139.13702,3;1
139.41324,3;1
138.89847,3;1
138.703,3;1
139.40271,3;1
139.87897,3;1
139.52162,3;1
138.84927,3;1
143.35901,3;1
148.30829,3;1
152.97687,3;1
155.97687,3;1
157.90833,3;1
158.99004,3;1
160.14554,3;1
161.32207,3;1
161.90788,3;1
161.69133,3;1
160.49335,3;1
159.12943,3;1
157.28677,3;1
154.23059,3;1
150.5265,3;1
147.03424,3;1
144.58125,3;1
145.0704,3;1
148.3536,3;1
151.14288,3;1
152.23602,3;1
152.43582,3;1
152.0279,3;1
151.7208,3;1
152.08769,3;1
151.82193,3;1
150.311,3;1
148.93195,3;1
148.28008,3;1
147.7383,3;1
147.29324,3;1
146.79637,3;1
146.36572,3;1
146.68837,3;1
147.69923,3;1
149.351,3;1
151.23906,3;1
153.7666,3;1
156.54733,3;1
158.40247,3;1
158.5332,3;1
155.92953,3;1
150.9353,3;1
147.25317,3;1
146.67172,3;1
146.4508,3;1
145.22424,3;1
143.02719,3;1
140.74992,3;1
138.1401,3;1
135.68295,3;1
133.78629,3;1
132.52937,3;1
131.3447,3;1
130.50749,3;1
131.65976,3;1
135.1185,3;1
139.7691,3;1
142.04033,3;1
142.05443,3;1
141.01324,3;1
139.8841,3;1
139.04619,3;1
138.64384,3;1
138.64555,3;1
138.23764,3;1
136.7107,3;1
134.24774,3;1
132.13531,3;1
132.61517,3;1
133.73991,3;1
133.14494,3;1
131.10605,3;1
129.97354,3;1
134.82556,3;1
143.96527,3;1
150.2541,3;1
153.14001,3;1
153.90236,3;1
153.86365,3;1
153.85114,3;1
154.22337,3;1
154.6106,3;1
154.3187,3;1
152.90736,3;1
151.555,3;1
150.94109,3;1
150.59479,3;1
149.25082,3;1
147.72565,3;1
149.34236,3;1
154.84488,3;1
158.78143,3;1
160.0618,3;1
158.71979,3;1
155.26257,3;1
151.95761,3;1
150.34921,3;1
149.6861,3;1
148.72961,3;1
147.22812,3;1
146.43602,3;1
146.84833,3;1
147.13327,3;1
146.92935,3;1
146.22685,3;1
145.61774,3;1
146.47923,3;1
148.54218,3;1
150.89551,3;1
152.1412,3;1
151.67023,3;1
151.59146,3;1
151.26833,3;1
149.79813,3;1
148.56122,3;1
148.18655,3;1
149.04153,3;1
149.2417,3;1
147.61923,3;1
145.6695,3;1
144.51816,3;1
143.37918,3;1
143.2076,3;1
144.10828,3;1
144.31323,3;1
143.76514,3;1
144.31607,3;1
148.32162,3;1
152.19887,3;1
154.40753,3;1
155.51852,3;1
155.46915,3;1
154.19,3;1
152.8822,3;1
151.74535,3;1
150.34988,3;1
150.02219,3;1
150.57602,3;1
150.12036,3;1
148.56003,3;1
147.44507,3;1
148.13867,3;1
150.27435,3;1
157.58942,
162.73367,
164.0913,
163.50087,3;1
162.14267,3;1
161.86163,3;1
164.02095,3;1
166.41284,3;1
167.64835,3;1
166.4843,3;1
163.66455,3;1
160.00587,3;1
156.20624,3;1
153.73361,3;1
151.67218,3;1
150.1423,3;1
148.60649,3;1
148.09142,3;1
152.50446,3;1
155.8982,3;1
155.83319,3;1
154.89618,3;1
154.97446,3;1
156.5597,3;1
157.1055,3;1
155.70244,3;1
154.56555,3;1
154.73532,3;1
154.81555,3;1
154.21164,3;1
152.77647,3;1
151.04828,3;1
148.70232,3;1
146.46596,3;1
144.93022,3;1
143.63257,3;1
140.41534,3;1
138.096,3;1
139.1754,3;1
143.25159,3;1
148.80746,3;1
153.02795,3;1
154.5658,3;1
156.16653,3;1
157.56631,3;1
157.41556,3;1
156.84744,3;1
155.90982,3;1
153.32481,3;1
150.53304,3;1
149.31355,3;1
149.30057,3;1
149.77502,3;1
150.02328,3;1
149.23767,3;1
149.37634,3;1
152.18254,3;1
156.13867,3;1
159.63,3;1
160.95975,3;1
160.81798,3;1
160.53517,3;1
161.09482,3;1
160.57544,3;1
158.2579,3;1
155.9483,3;1
154.82141,3;1
154.34222,3;1
154.10574,3;1
155.32565,3;1
159.09726,3;1
164.22205,3;1
168.8198,3;1
171.29486,3;1
170.8618,3;1
169.85422,3;1
169.99292,3;1
169.52524,3;1
168.07324,3;1
167.01254,3;1
166.38681,3;1
165.84726,3;1
164.99922,3;1
162.85083,3;1
159.81352,3;1
156.60838,3;1
153.11386,3;1
150.12828,3;1
151.2795,3;1
154.14026,3;1
155.92676,3;1
155.74664,3;1
154.23093,3;1
153.7582,3;1
154.00522,3;1
152.97978,3;1
150.44006,3;1
147.29674,3;1
145.11942,3;1
144.08319,3;1
144.99187,3;1
146.05951,3;1
136.57635,3;1
130.58348,3;1
133.02792,3;1
142.01624,3;1
152.84991,3;1
159.0604,3;1
163.28506,3;1
166.76508,3;1
169.83633,3;1
172.2631,3;1
174.19693,3;1
175.78986,3;1
176.04253,3;1
173.61789,3;1
170.02756,3;1
168.68428,3;1
169.67892,3;1
175.37335,3;1
179.83322,3;1
180.74579,3;1
179.34796,3;1
176.97403,3;1
173.33847,3;1
170.01276,3;1
168.55928,3;1
168.04614,3;1
167.34161,3;1
165.73303,3;1
163.91592,3;1
162.0191,3;1
160.13898,3;1
159.09277,3;1
159.2216,3;1
159.66074,3;1
160.56856,3;1
164.2992,3;1
166.51445,3;1
167.80148,3;1
169.1637,3;1
169.70772,3;1
169.84332,3;1
169.90402,3;1
170.2396,3;1
172.22128,3;1
174.81203,3;1
176.36412,3;1
175.81949,3;1
173.1617,3;1
168.78091,3;1
159.46747,3;1
151.38484,3;1
146.56413,3;1
145.55573,3;1
147.03358,3;1
148.57622,3;1
148.89716,3;1
147.27353,3;1
145.87247,3;1
145.34637,3;1
144.44075,3;1
142.83377,3;1
140.84064,3;1
137.84448,3;1
133.35712,3;1
129.40933,3;1
129.34857,3;1
131.84268,3;1
134.30061,3;1
135.33736,3;1
135.60483,3;1
142.92961,3;1
151.26685,3;1
157.73087,3;1
161.12859,3;1
162.29395,3;1
161.89377,3;1
162.00098,3;1
162.1269,3;1
161.59227,3;1
159.74252,3;1
157.0445,3;1
155.65445,3;1
154.6102,3;1
153.44507,3;1
151.82791,3;1
149.43893,3;1
147.43463,3;1
146.70467,3;1
149.82025,3;1
153.12201,3;1
155.66606,3;1
157.5429,3;1
158.9112,3;1
158.8995,3;1
158.06348,3;1
157.16013,3;1
156.28119,3;1
155.3444,3;1
153.28256,3;1
151.29434,3;1
149.08684,3;1
145.40866,3;1
141.14499,3;1
138.26233,3;1
135.96022,3;1
136.44232,1
141.2287,1
146.31392,1
148.04147,1
147.31282,1
146.25662,1
146.73685,1
146.08966,1
143.05334,1
139.07007,1
131.33043,1
122.7469,1
114.55636,1
109.94925,1
109.2913,1
113.5027,1
121.43306,
128.04593,
132.08136,1
134.73595,1
137.60918,1
139.19763,1
138.81726,1
136.28519,1
133.43013,1
131.95654,1
129.8765,1
126.69888,1
124.55276,1
123.0568,1
120.923035,1
118.4657,1
117.31476,1
116.78307,1
117.798035,3;1
120.640015,3;1
123.54782,3;1
124.57713,3;1
123.32398,3;1
120.287186,3;1
117.99832,3;1
118.505875,3;1
117.76324,3;1
116.69255,3;1
116.77269,3;1
118.20055,3
118.485535,3
116.68089,3;1
113.181435,3;1
110.93654,3;1
113.24559,3;1
115.88838,3;1
116.28975,3;1
116.13886,3;1
117.38643,3;1
121.9297,3;1
132.2315,3;1
140.92996,3;1
144.97968,3;1
146.37729,3;1
146.58742,3;1
145.23624,3;1
142.18138,3;1
137.12958,3;1
133.12881,3;1
131.69151,3;1
133.77881,3;1
137.98853,3;1
141.62555,3;1
146.29831,3;1
151.78377,3;1
157.23679,3;1
160.63107,3;1
160.68399,3;1
158.77487,3;1
159.30408,3;1
163.14139,3;1
164.77621,3;1
162.23236,3;1
156.8663,3;1
150.84439,3;1
145.76729,3;1
143.99617,3;1
142.69446,3;1
143.76695,3;1
150.14111,3;1
157.31627,3;1
163.8583,3;1
167.66316,3;1
168.88342,3;1
168.56888,3;1
168.2287,3;1
166.53278,3;1
163.35443,3;1
160.8184,3;1
160.3638,3;1
159.31372,3;1
152.76791,3;1
147.20587,3;1
148.04834,3;1
153.56107,3;1
156.36826,3;1
154.5052,3;1
151.84477,3;1
150.53284,3;1
149.74442,3;1
147.90839,3;1
145.30588,3;1
141.99432,3;1
138.2521,3;1
136.81076,3;1
136.4715,3;1
137.19345,3;1
140.25342,3;1
142.46954,3;1
141.8108,3;1
139.53598,3;1
137.79266,3;1
136.76282,3;1
136.22174,3;1
135.07999,3;1
133.61478,3;1
142.84955,3;1
153.12653,3;1
157.32803,3;1
160.43095,3;1
164.33359,3;1
167.85825,3;1
168.26651,3;1
166.56741,3;1
162.22446,3;1
156.61923,3;1
152.89178,3;1
150.26651,3;1
147.38116,3;1
143.26611,3;1
141.87567,3;1
146.48933,3;1
153.06973,3;1
159.9095,3;1
165.09412,3;1
167.319,3;1
167.18744,3;1
166.50995,3;1
165.1305,3;1
163.55524,3;1
160.51065,3;1
155.918,3;1
150.89474,3;1
145.51286,3;1
139.25119,3;1
134.03294,3;1
133.31906,3;1
140.74252,3;1
148.92798,3;1
157.07953,3;1
163.76195,3;1
167.22217,3;1
167.35103,3;1
165.54468,3;1
162.5469,3;1
158.86395,3;1
155.5184,3;1
152.63315,3;1
149.84427,3;1
147.87842,3;1
146.17485,3;1
144.33028,3;1
143.36093,3;1
142.06601,3;1
140.35959,3;1
139.51016,3;1
140.7581,3;1
142.68744,3;1
143.39304,3;1
142.54153,3;1
141.55302,3;1
139.86848,3;1
136.7399,3;1
133.84044,3;1
131.91849,3;1
130.75804,3;1
131.20454,3;1
131.74153,3;1
130.76245,3;1
128.30597,3;1
126.516556,3;1
126.116486,3;1
127.46092,3;1
131.08194,3;1
138.70209,3;1
147.10733,3;1
153.77936,3;1
157.07419,3;1
157.603,3;1
156.83113,3;1
155.982,3;1
155.21475,3;1
151.26901,3;1
145.33336,3;1
140.90091,3;1
138.43988,3;1
136.77234,3;1
135.1438,3;1
134.93317,3;1
138.7915,3;1
146.2653,3;1
153.40527,3;1
157.31378,3;1
159.43663,3;1
161.1419,3;1
161.88614,3;1
160.18901,3;1
154.79044,3;1
147.67441,3;1
145.09207,3;1
144.19759,3;1
142.68242,3;1
140.09525,3;1
137.60043,3;1
136.51186,3;1
141.34894,3;1
149.21834,3;1
154.64172,3;1
157.38608,3;1
158.79218,3;1
158.21123,3;1
156.02821,3;1
153.01532,3;1
150.15273,3;1
147.32782,3;1
145.99966,3;1
145.15012,3;1
144.50394,3;1
142.68571,3;1
139.32903,3;1
136.21907,3;1
133.54834,3;1
132.04453,3;1
133.39882,3;1
138.37451,
142.92447,
144.34921,
142.96167,
141.35184,3;1
140.26712,3;1
139.80261,3;1
138.28181,3;1
138.20267,3;1
141.03455,3;1
142.58112,3;1
141.71246,3;1
139.59726,3;1
137.48357,3;1
135.92668,3;1
134.32994,3;1
134.34427,3;1
137.45374,3;1
143.90839,3;1
151.9491,3;1
157.1391,3;1
159.78835,3;1
160.43558,3;1
158.19177,3;1
155.5881,3;1
156.78123,3;1
159.30078,3;1
159.56415,3;1
156.91159,3;1
152.92711,3;1
148.29271,3;1
143.53464,3;1
143.22012,3;1
145.32568,3;1
145.04773,3;1
144.05232,3;1
146.72794,3;1
153.82495,3;1
160.42859,3;1
164.09222,3;1
164.62546,3;1
164.05635,3;1
164.99765,3;1
166.03278,3;1
164.43484,3;1
162.10963,3;1
159.26112,3;1
156.09961,3;1
153.4779,3;1
151.29291,3;1
149.61806,3;1
155.04306,3;1
163.59552,3;1
168.71045,3;1
170.37622,3;1
169.88113,3;1
168.58353,3;1
166.74414,3;1
164.49791,3;1
162.0516,3;1
161.02567,3;1
160.34637,3;1
158.1311,3;1
154.6593,3;1
150.90688,3;1
149.23059,3;1
150.54181,3;1
150.97449,3;1
151.00116,3;1
151.14865,3;1
150.90181,3;1
149.79733,3;1
148.01892,3;1
145.9793,3;1
144.0701,3;1
142.10889,3;1
141.996,3;1
142.24565,3;1
141.04788,3;1
140.255,3;1
139.1611,3;1
138.53172,3;1
138.28452,3;1
137.06348,3;1
136.56769,3;1
137.65576,3;1
138.7423,3;1
138.72511,3;1
137.77061,3;1
137.68393,3;1
142.92523,3;1
150.58191,3;1
155.15543,3;1
156.66287,3;1
157.2474,3;1
155.93703,3;1
153.73108,3;1
150.77332,3;1
146.79803,3;1
143.49623,3;1
141.07349,3;1
140.10718,3;1
140.56195,3;1
143.90103,3;1
147.3515,3;1
150.77365,3;1
154.9996,3;1
159.16739,3;1
162.1636,3;1
162.8787,3;1
162.6243,3;1
162.83238,3;1
162.69978,3;1
161.20282,3;1
158.44788,3;1
154.56183,3;1
150.35709,3;1
146.4484,3;1
144.10225,3;1
144.07631,3;1
145.78757,3;1
147.69363,3;1
148.54059,3;1
151.05301,3;1
153.94617,3;1
156.60977,3;1
159.3518,3;1
161.51173,3;1
160.63074,3;1
157.97296,3;1
155.52676,3;1
154.47208,3;1
153.55844,3;1
151.93645,3;1
149.85196,3;1
148.05331,3;1
148.52527,3;1
149.95795,3;1
151.27635,3;1
153.43376,3;1
155.16965,3;1
155.10095,3;1
152.99426,3;1
151.13843,3;1
148.31598,3;1
146.09174,3;1
144.33691,3;1
141.1521,3;1
136.78925,3;1
135.0151,3;1
135.8815,3;1
137.02812,3;1
137.05377,3;1
135.55815,3;1
133.72626,3;1
133.11964,3;1
135.27313,3;1
142.58604,3;1
152.37152,3;1
160.36998,3;1
164.6584,3;1
164.49599,3;1
161.0798,3;1
156.80911,3;1
153.71368,3;1
150.85582,3;1
147.81508,3;1
145.5283,3;1
143.3559,3;1
140.5974,3;1
138.57684,3;1
137.66968,3;1
138.43733,3;1
142.1997,3;1
148.23337,3;1
156.28033,3;1
161.13246,3;1
162.35818,3;1
161.33153,3;1
159.47057,3;1
157.64285,3;1
155.5397,3;1
153.36404,3;1
149.49582,3;1
144.66124,3;1
140.53755,3;1
137.47076,3;1
136.32222,3;1
135.6351,3;1
134.34521,3;1
135.51834,3;1
142.0252,3;1
150.2538,3;1
155.5116,3;1
157.49872,3;1
157.7395,3;1
156.59622,3;1
154.83554,3;1
151.69958,3;1
147.51472,3;1
143.64772,3;1
143.15198,3;1
143.68077,3;1
143.19589,3;1
142.48254,3;1
141.68732,3;1
140.45352,3;1
138.01321,3;1
134.93777,3;1
133.97296,3;1
137.096,3;1
140.65823,3;1
142.70872,3;1
143.0936,3;1
141.4407,3;1
138.10991,3;1
133.89406,3;1
129.09808,3;1
125.144135,3;1
125.44919,3;1
129.45123,3;1
133.5914,3;1
135.3211,3;1
134.61108,3;1
132.82301,3;1
130.47897,3;1
128.81714,3;1
131.00534,3;1
137.92569,3;1
146.2403,3;1
153.64062,3;1
159.5302,3;1
162.88194,3;1
162.98499,3;1
160.21571,3;1
156.90068,3;1
153.05481,3;1
149.79684,3;1
148.10095,3;1
145.71387,3;1
143.21042,3;1
140.538,3;1
138.76492,3;1
141.85922,3;1
152.2083,3;1
162.13046,3;1
167.36955,3;1
168.7344,3;1
167.83818,3;1
165.31671,3;1
161.92772,3;1
158.87097,3;1
157.53133,3;1
158.14247,3;1
157.56775,3;1
155.47214,3;1
