Coefficients,Instruments
17.80843,
31.00624,
166.99097,
163.63983,
161.72733,
161.52484,
161.96759,
160.8536,1;3
158.4,1;3
155.89813,1;3
155.03339,1;3
155.02397,1;3
154.43079,1;3
152.32127,1;3
149.91455,1;3
148.84741,1;3
148.41797,1;3
147.54431,1;3
146.35353,1;3
145.99167,1;3
147.60747,1;3
151.24136,
154.69858,
156.88776,
159.07993,1;3
161.12157,1;3
161.987,1;3
161.35916,1;3
159.89832,1;3
158.8201,1;3
158.52951,
158.15952,
157.6372,
156.93881,
156.10995,
154.79288,
152.85223,
151.20953,
150.61212,
149.39526,
147.4978,
148.27101,
153.3008,
158.85043,
162.68793,
164.92386,
164.46295,
161.4305,1;3
158.36084,1;3
156.87888,1;3
156.9219,1;3
155.67567,1;3
153.72888,1;3
152.44803,1;3
151.45949,1;3
150.40004,1
149.43797,1
148.79489,1
148.39874,1
147.61066,1
146.44856,1
145.80945,1
145.5614,1
144.88287,1
143.0889,1
141.18304,1
140.42374,1
140.86545,1
144.1155,1
151.41199,1
160.09317,1
168.08142,1;3
173.60211,3
175.6148,3
174.99113,3
174.43121,3
175.41165,3
176.38814,3
176.8248,3
176.4481,3
175.28613,3
173.92665,3
172.82051,
171.5617,
169.92383,
168.26773,
168.2102,
168.68976,
168.54546,
167.5737,
166.63586,
166.33105,
165.48958,
164.0297,
161.82648,
159.25645,
156.76768,
155.02774,
154.51285,
154.1307,
153.22229,1;3
151.41154,1;3
149.43167,1;3
148.75113,1;3
150.7153,1;3
153.17426,1;3
153.48529,1;3
150.88106,1;3
146.9577,1;3
144.13693,1;3
142.30515,1;3
139.7338,1;3
137.28073,1;3
134.77199,1;3
131.84709,1;3
128.76833,1;3
126.32252,1;3
124.39871,1;3
123.61473,3
123.798904,3
124.067,3
123.69122,3
121.35818,3
117.72083,3
114.189186,3
111.86799,3
109.7838,3
107.378265,3
105.36459,3
104.17731,3
102.66187,3
100.63026,3
97.97501,3
95.48763,3
93.2921,
91.62824,
91.062485,
94.41243,
99.53793,
101.47664,
100.372826,
97.17821,
92.60275,
89.37828,
89.52816,
90.16328,
88.24069,
85.66289,
83.7469,
80.85364,
77.97457,
77.33568,
78.29981,
79.05046,
79.1701,
80.048935,
81.902596,
82.23016,
79.39603,
74.413284,
70.717255,
69.00562,
67.350266,
65.92719,
65.46396,
66.74183,
68.17014,
68.53996,
67.42868,
65.670395,
63.44162,
60.539467,
58.125412,
56.163574,
55.33956,
54.14544,
52.672363,
51.58461,
51.278667,
52.301323,
52.098007,
49.915756,
51.82744,
57.765,
59.84174,
55.439583,
59.288826,
72.62406,
101.50155,
124.0909,
137.54977,
146.00656,
151.77231,1;3
154.28589,1;3
154.75006,1;3
154.52422,1;3
152.71957,1;3
150.13333,1;3
148.80688,1;3
148.67908,1;3
148.71985,1;3
148.51736,1;3
149.50882,1;3
151.59885,1;3
153.21805,1;3
152.58456,1;3
150.47528,1;3
148.99966,1;3
149.20966,1;3
150.52528,1;3
151.2049,1;3
150.90045,1;3
150.82059,1;3
150.68724,1;3
149.1799,1;3
146.65575,1;3
145.26144,1;3
145.78323,1;3
147.5206,1;3
149.31711,1;3
151.28879,1;3
152.62495,1;3
152.73633,1;3
152.82901,1;3
153.03975,1;3
152.45901,1;3
151.31104,1;3
151.1958,1;3
153.9284,1;3
157.58896,1;3
161.37102,1;3
164.29475,1;3
165.70987,1;3
165.82288,1;3
165.33545,1;3
165.53821,1;3
167.05145,1;3
168.32501,1;3
169.64465,1;3
171.54785,1;3
173.0902,1;3
173.14249,1;3
172.10312,1;3
171.81203,1;3
171.43231,1;3
170.60794,1;3
169.06201,1;3
166.14642,1;3
163.31094,1;3
161.53574,1;3
160.089,1;3
157.10028,1;3
153.3285,1;3
151.65405,1;3
151.93872,1;3
153.72992,1;3
156.95944,1;3
160.06018,1;3
161.44275,1;3
161.9634,1;3
163.04706,1;3
164.31648,1;3
164.74585,1;3
165.02386,1;3
166.27121,1;3
168.74849,1;3
172.00443,1;3
175.50366,1;3
177.92934,1;3
179.22742,1;3
179.24846,1;3
178.2452,1;3
176.35306,
174.08086,
172.05319,
170.60254,
170.61197,
171.8624,
172.93652,
172.60114,
170.50058,
166.24869,
154.9939,
143.09244,
137.43701,
139.40286,
143.55623,
147.72476,1;3
149.91403,1;3
149.8295,1;3
149.98584,1;3
151.77701,1;3
154.5806,1;3
156.27548,1;3
157.10406,1;3
158.53464,1;3
160.01141,1;3
161.55621,1;3
163.14339,1;3
165.21832,1
166.29826,1
164.50516,1
162.3854,1;3
162.00792,1;3
161.85934,1;3
161.88254,1;3
162.91333,1;3
165.52939,1;3
166.99342,1;3
164.62656,1;3
161.0622,1;3
160.0362,1;3
159.28244,1;3
157.36298,1;3
155.2644,1;3
153.77649,1;3
153.24493,1;3
153.33722,1;3
153.26779,1;3
153.99025,1;3
154.81316,1;3
154.6023,1;3
153.90646,1;3
153.37866,1;3
153.30078,1;3
154.30621,1;3
156.07285,1;3
157.87547,1;3
159.6338,1;3
160.8189,1;3
160.80719,1;3
160.19374,3
160.54694,3
163.41173,3
166.24896,3
167.87334,3
168.47,3
168.32043,3
169.17561,3
170.89465,3
172.34985,3
171.26445,3
169.41199,1;3
169.92242,1;3
168.93832,1;3
166.43625,1;3
164.53891,1;3
163.60724,1;3
162.93155,1;3
162.24432,1;3
161.61678,1;3
161.56644,1;3
163.48224,1;3
166.9177,1;3
169.27069,1;3
169.8222,1;3
168.93231,1;3
166.9754,1;3
164.225,1;3
162.65048,1;3
162.2196,1;3
159.98149,1;3
156.17859,1;3
151.59877,1;3
147.76134,1;3
146.56345,1;3
147.67381,1;3
149.90039,1;3
151.79408,1;3
153.14337,1;3
153.70612,1;3
153.14012,1;3
151.53795,1;3
149.94858,1;3
149.4685,1;3
149.98013,1;3
151.33655,1;3
151.53122,1;3
149.32101,1;3
145.15915,1;3
141.38141,1;3
139.1935,1;3
139.0581,1;3
141.7161,1;3
144.43329,1;3
145.10492,1;3
144.25981,1;3
143.72787,1;3
144.53867,1;3
146.4565,1;3
149.02881,1;3
152.11186,1;3
155.94315,1;3
159.01913,1;3
160.06705,3
161.5866,3
164.8109,3
167.4032,3
167.5528,3
163.7283,3
159.16774,3
155.91672,1;3
154.5733,1;3
155.89392,1;3
158.5477,1;3
159.9151,1;3
160.29637,1;3
160.8607,1;3
160.67036,1;3
159.24298,1;3
156.02972,1;3
152.10738,1;3
149.19818,1;3
147.41716,1;3
145.94199,1;3
144.67429,1;3
143.18369,1;3
142.56487,1;3
143.58731,1;3
145.94492,1;3
149.26732,1;3
151.31711,1;3
151.6319,1;3
150.8342,1;3
149.46524,1;3
148.64925,1;3
148.63376,1;3
148.03592,1;3
146.36716,1;3
144.40659,1;3
143.32019,1;3
143.60172,1;3
144.19516,1;3
145.07837,1;3
146.65112,1;3
148.1247,1;3
149.8113,1;3
151.82848,1;3
152.65941,1;3
152.63391,1;3
152.6948,1;3
153.14275,1;3
153.9646,1;3
155.3576,1;3
156.85303,1;3
158.26587,1;3
158.88617,1;3
159.56677,1;3
161.43797,1;3
164.6658,1;3
167.88913,1;3
168.82715,1;3
167.77258,1;3
165.4062,1;3
161.42114,1;3
157.11633,3
152.93182,3
148.23373,3
145.34947,3
145.87497,3
147.65417,3
149.96696,3
155.07031,3
160.87546,3
165.96977,3
169.51743,3
170.98395,1;3
169.5896,1;3
165.22484,1;3
161.10541,1;3
160.26457,1;3
162.93628,1;3
168.03442,1;3
172.75415,1;3
175.3974,1;3
176.00095,1;3
176.84499,1;3
178.7261,1;3
179.79529,1;3
180.03503,1;3
179.807,1;3
179.57047,1;3
178.77646,1;3
177.26599,1;3
176.07837,1;3
176.2901,1;3
176.96951,1;3
176.07755,1;3
173.56174,1;3
170.94994,1;3
170.23575,1;3
171.40915,1;3
172.93927,1;3
173.99197,1;3
173.32358,1;3
170.85983,1;3
168.88885,1;3
169.07112,1;3
169.79147,1;3
168.8524,1;3
167.07718,1;3
165.72243,1;3
166.05176,1;3
166.54604,1;3
165.20602,1;3
163.03458,1;3
161.54024,1;3
160.95262,1;3
160.31145,1;3
159.0337,1;3
159.00713,1;3
159.6286,1;3
160.3713,1;3
161.25848,1;3
161.51776,1;3
161.70992,1;3
162.19653,1;3
162.42221,1;3
163.23532,1;3
165.72162,1;3
169.47188,1;3
172.63498,1;3
175.24231,1;3
177.62213,1;3
179.82114,1;3
182.96423,1;3
183.58632,
180.32544,
178.08553,
177.72638,
178.2232,
177.26987,
174.44878,
173.25677,
173.70677,
172.65088,
169.48764,
166.21829,
164.1499,
164.9738,
166.37402,
166.3909,
166.49045,
165.93814,
163.68018,
161.1866,
159.78394,
157.47784,
153.79063,
152.17363,
148.82071,
143.22322,
141.05728,
140.58867,
140.7056,
140.17093,
140.94998,
144.17076,
148.28308,1;3
150.72,1;3
151.58772,1;3
151.2863,1;3
150.72304,1;3
150.60223,1;3
150.71823,1;3
151.07864,1;3
151.81174,1;3
152.28873,1;3
151.64331,1;3
150.18307,1;3
149.12692,1;3
150.02838,1;3
152.07996,1;3
153.22116,1;3
152.86957,1;3
151.69806,1;3
150.18622,1;3
148.61597,1;3
146.23674,1;3
142.4357,1;3
140.32346,1;3
141.78397,1;3
144.85236,1;3
148.28372,1;3
151.32712,1;3
152.93024,1;3
152.32921,1;3
150.37485,1;3
149.23248,1;3
149.93816,1;3
152.04782,1;3
155.15517,1;3
159.49516,1;3
163.48831,1;3
165.60199,1;3
166.55426,1;3
167.87961,1;3
171.04352,1;3
174.61746,1;3
177.10991,1;3
178.41765,1;3
178.14172,1;3
177.62143,1;3
177.08496,1;3
176.65443,1;3
174.6371,1;3
171.61089,1;3
167.65399,1;3
162.93166,1;3
159.47414,1;3
157.29002,1;3
157.05942,1;3
158.4306,1;3
158.87576,1;3
159.60068,1;3
161.40302,1;3
164.17184,1;3
167.26535,1;3
169.30832,1;3
169.84521,1;3
170.47736,1;3
171.31552,1;3
171.25409,1;3
171.18076,
173.36063,
177.10406,
179.08926,
178.56323,
177.63132,
177.26411,
178.69658,
181.2745,
182.39073,
183.3045,
184.05493,
183.50629,
182.40453,
183.20758,
184.33304,
182.40161,
173.48697,
164.88782,
159.16974,1;3
155.53162,1;3
152.44315,1;3
149.6065,1;3
149.67438,1;3
153.01398,1;3
156.16022,1;3
157.32736,1;3
155.89038,1;3
153.56969,1;3
153.17264,1;3
154.62065,1;3
155.65274,1;3
154.32355,1;3
150.92984,1;3
146.46333,1;3
144.12381,1;3
144.93478,1;3
147.38956,1;3
148.97256,1;3
148.13623,1;3
145.55914,1;3
142.94211,1;3
141.4229,1;3
140.31418,1;3
139.39749,1;3
138.85913,1;3
138.81232,1;3
138.48598,1;3
137.62555,1;3
137.46289,1;3
138.34398,1;3
138.48044,1;3
137.9477,1;3
136.77078,1;3
135.56137,1;3
136.67978,1;3
137.6896,1;3
136.95944,1;3
137.03888,1;3
139.48792,1;3
142.80055,1;3
145.46979,1;3
146.97147,1;3
147.67912,1;3
147.22754,1;3
145.57812,1;3
144.93655,1;3
146.50134,3
146.41954,3
143.57278,3
139.65417,3
136.89642,3
135.55501,3
133.89693,3
132.38297,3
132.26614,1;3
133.22256,1;3
135.04242,1;3
135.39862,1;3
132.72684,1;3
128.36404,1;3
125.57518,1;3
125.31723,1;3
126.199165,1;3
125.70459,1;3
123.240814,1;3
121.04693,1;3
120.82004,1;3
121.2333,1;3
124.351425,1;3
129.00641,1;3
133.07687,1;3
133.7551,1;3
132.09834,1;3
130.11234,1;3
129.2901,1;3
128.86264,1;3
129.16852,1;3
130.26595,1;3
130.72702,1;3
129.69937,1;3
128.18759,1;3
127.167206,1;3
128.17776,1;3
130.88869,1;3
132.20804,1;3
130.9386,1;3
129.0329,1;3
127.19735,1;3
125.33212,1;3
125.58762,1;3
128.73468,1;3
132.62831,1;3
134.60463,1;3
135.71297,1;3
137.42682,1;3
139.96048,1;3
142.7258,3
144.1618,3
144.302,3
144.92499,3
146.35439,3
148.85643,3
151.68604,3
154.76993,3
156.78036,3
156.42784,3
154.59021,3
149.52536,3
134.84354,3
121.00896,3
113.81117,3
111.86395,3
114.312614,3
118.79355,3
124.83244,3
131.2164,
136.15292,
139.13263,
141.01161,
141.81253,1;3
140.32755,1;3
137.7649,1;3
136.81407,1;3
137.24628,1;3
138.03722,1;3
137.90076,1;3
135.69373,1;3
131.82747,1;3
129.19609,1;3
130.54645,1;3
134.43112,1;3
137.71675,1;3
139.25113,1;3
140.41925,1;3
141.50046,1;3
142.3341,1;3
142.38449,1;3
141.54599,1;3
139.52121,1;3
137.20937,1;3
134.96213,1;3
133.09952,1;3
132.85858,1;3
133.08157,1;3
132.57275,1;3
132.07443,1;3
132.79303,1;3
134.5203,1;3
136.36835,1;3
137.00223,1;3
135.88464,1;3
133.83698,1;3
132.84375,1;3
133.27608,1;3
134.69531,1;3
136.1749,1;3
137.5504,1;3
137.57948,1;3
136.93756,1;3
137.11111,1;3
137.93898,1;3
138.38232,1;3
137.56378,1;3
135.87457,1;3
134.99551,1;3
135.1058,1;3
135.81548,1;3
134.9395,1;3
132.65385,1;3
129.95517,1;3
129.60693,1;3
130.75058,1;3
130.46288,1;3
127.81277,1;3
125.38337,1;3
126.81665,1;3
130.133,1;3
132.47388,1;3
133.28445,1;3
133.58253,1;3
134.5915,1;3
138.02365,1;3
144.486,1;3
149.59167,1;3
151.9938,1;3
151.64816,1;3
150.70152,1;3
151.59676,1;3
153.41147,1;3
155.40527,1;3
156.85825,1;3
157.53412,1;3
156.5853,1;3
154.35367,1;3
153.05505,1;3
152.15826,1;3
151.53401,1;3
152.57141,1;3
154.9358,1;3
155.24907,1;3
151.22377,1;3
145.80539,1;3
143.70815,1;3
144.19269,1;3
144.71251,1;3
143.30002,1;3
141.7792,1;3
142.70555,1;3
145.24713,1;3
146.70401,1;3
146.3817,1;3
145.24738,1;3
143.50172,1;3
140.73041,1;3
138.12479,1;3
137.79967,1;3
137.87892,1;3
137.71439,1;3
137.54703,1;3
137.51956,1;3
137.72125,1;3
136.78308,1;3
134.52438,1;3
131.11868,1;3
127.19013,1;3
125.37578,1;3
126.98271,1;3
130.11758,1;3
133.35939,1;3
136.52455,1;3
139.36684,1;3
140.65665,1;3
141.08386,1;3
141.42238,1;3
141.03828,1;3
140.15176,1;3
139.43881,1;3
141.15881,
144.80185,
148.53299,
151.2789,
152.17673,
152.08112,
150.98976,
149.6145,
149.3435,
149.2634,
149.24017,
150.12546,
150.91983,
149.90778,
147.60947,
145.61172,
143.94733,
141.65063,
139.5989,
138.77179,
140.95023,
145.68216,
149.81554,
151.02704,
151.19925,
150.64665,
149.12378,
147.139,
145.24002,
144.09369,
141.19604,
132.1517,
121.44033,
112.14079,
104.78218,
100.222565,
101.16126,
108.362686,
117.009964,
122.34003,
125.434006,
127.78975,
129.33252,
130.56075,
132.2385,1;3
134.77219,1;3
137.90326,1;3
140.10846,1;3
139.34723,1;3
136.91522,1;3
135.76102,1;3
136.06134,1;3
136.28046,1;3
136.33427,1;3
136.42273,1;3
137.57048,1;3
138.73083,1;3
138.50447,1;3
137.86469,1;3
135.41757,1;3
132.45056,1;3
132.33292,1;3
134.58994,1;3
136.72809,1;3
137.74158,1;3
138.36664,1;3
139.68715,1;3
141.20993,1;3
141.511,1;3
142.53073,1;3
145.174,1;3
147.8688,1;3
149.81763,1;3
151.87437,1;3
154.35349,1;3
157.14163,1;3
159.08131,1;3
160.1138,1;3
162.0401,1;3
164.01685,1;3
165.39969,1;3
166.2121,1;3
167.07626,1;3
167.10843,1;3
167.9782,1;3
170.3358,1;3
171.45023,1;3
171.49423,1;3
171.61887,1;3
170.45227,1;3
167.56447,1;3
163.74098,1;3
162.97498,1;3
165.72343,1;3
167.23083,1;3
163.77257,1;3
157.56958,1;3
153.36798,1;3
152.1282,1;3
153.30951,1;3
155.6326,1;3
157.90512,1;3
159.40967,1;3
160.90573,1;3
162.59439,1;3
163.64815,1;3
164.17035,1;3
166.38531,1;3
171.18454,1;3
176.58524,
181.09705,
183.87955,
185.08519,
186.1174,
186.62372,
186.86592,
185.47964,
182.8265,
180.69504,
180.67429,
182.39696,
183.20963,
181.03339,
178.62097,
174.34576,
165.29865,1;3
158.65405,1;3
154.63913,1;3
152.34113,1;3
149.83478,1;3
147.62099,1;3
145.38211,1;3
142.86026,1;3
141.64552,1;3
142.07465,1;3
143.11563,1;3
144.54085,1;3
145.70444,1;3
147.08572,1;3
147.6058,1;3
148.77887,1;3
150.23645,1;3
150.34265,1;3
149.30542,1;3
148.31061,1;3
147.21292,1;3
146.74463,1;3
147.10657,1;3
148.73225,1;3
150.20348,1;3
150.96918,1;3
151.14578,1;3
149.98831,1;3
148.69199,1;3
147.63487,1;3
146.45975,1;3
144.80078,1;3
144.08478,1;3
144.42639,1;3
145.15504,1;3
146.19121,1;3
146.8033,1;3
145.87231,1;3
144.03186,1;3
143.62534,1;3
145.85294,1;3
148.12582,1;3
148.73758,1;3
148.59381,1;3
147.94861,1;3
148.10007,1;3
150.1863,1;3
153.40073,1;3
157.38077,1;3
161.54202,1;3
163.96436,1;3
164.1463,1;3
162.68048,1;3
161.2131,1;3
160.28476,3
158.80984,3
157.36841,3
156.97627,3
158.28842,3
154.1601,3
144.5117,3
138.42126,
138.21967,
140.28705,
141.95514,1;3
142.57246,1;3
144.16565,1;3
146.86284,1;3
147.99202,1;3
148.37772,1;3
149.38884,1;3
152.86444,1;3
158.1749,1;3
163.55376,1;3
168.0231,1;3
169.96638,1;3
167.62106,1;3
163.60712,1;3
161.32092,1;3
160.39212,1;3
159.85532,1;3
158.93721,1;3
157.63223,1;3
156.72382,1;3
156.13608,1;3
155.55783,1;3
154.08438,1;3
152.19135,1;3
150.8587,1;3
149.79152,1;3
149.99902,1;3
151.57635,1;3
152.48114,1;3
150.80347,1;3
147.65382,1;3
144.08157,1;3
140.05493,1;3
135.79764,1;3
133.2451,1;3
133.88332,1;3
135.0946,1;3
135.4664,1;3
134.8118,1;3
133.5708,1;3
132.5841,1;3
131.62935,3
131.68536,3
133.92323,3
137.83398,3
143.70502,3
151.10095,3
155.58868,3
156.8691,3
157.21103,3
153.70015,3
146.53647,3
143.712,3
147.62904,3
151.423,1;3
152.78152,1;3
151.60495,1;3
149.30405,1;3
148.62827,1;3
149.43057,1;3
150.59598,1;3
150.20581,1;3
147.83733,1;3
144.7463,1;3
142.69449,1;3
142.45587,1;3
143.36667,1;3
144.39978,1;3
144.44522,1;3
143.95473,1;3
143.7131,1;3
143.29141,1;3
143.39984,1;3
144.71107,1;3
147.39708,1;3
149.9925,1;3
150.02078,1;3
147.06651,1;3
143.96355,1;3
143.73184,1;3
146.16936,1;3
148.52094,1;3
149.66443,1;3
150.3703,1;3
151.0026,1;3
152.33002,1;3
154.14316,1;3
155.66501,1;3
157.46017,1;3
160.29993,1;3
162.79945,1;3
164.21884,1;3
164.94061,1;3
164.9022,1;3
164.27838,1;3
163.01944,1;3
161.90823,1;3
163.10065,1;3
165.32181,1;3
165.27017,1;3
163.38702,1;3
160.1882,3
155.31451,3
150.15216,3
146.23453,3
145.42813,3
146.27364,3
146.99399,3
147.96152,3
150.312,
153.15651,1;3
156.17664,1;3
158.5968,1;3
159.93951,1;3
160.08698,1;3
159.9003,1;3
161.61635,1;3
164.14062,1;3
165.94986,1;3
167.72186,1;3
169.13866,1;3
169.52414,1;3
170.44708,1;3
172.55864,1;3
174.42542,1;3
175.10808,1;3
173.67343,1;3
170.4129,1;3
169.30075,1;3
170.37125,1;3
174.06642,1;3
177.62941,1;3
178.77148,1;3
178.49652,1;3
177.85358,1;3
178.20901,1;3
179.09296,1;3
179.48386,1;3
178.18802,1;3
175.44638,1;3
172.24713,1;3
170.26202,1;3
170.88333,1;3
172.06583,1;3
170.874,1;3
168.31308,1;3
166.2793,1;3
165.68625,1;3
165.8327,1;3
165.23636,1;3
162.63934,1;3
159.19234,1;3
155.43303,1;3
153.49072,1;3
154.21103,1;3
156.20947,1;3
158.19547,1;3
158.8156,1;3
158.88611,1;3
159.30893,1;3
158.74411,1;3
155.77701,1;3
152.23465,1;3
150.67361,1;3
151.95352,1;3
154.712,1;3
157.18472,1;3
158.43208,1;3
158.74377,1;3
159.16646,1;3
161.3565,1;3
164.34125,1;3
167.29572,1;3
171.0361,1;3
173.67911,1;3
174.51314,
173.9579,
172.51416,
171.73004,
172.66415,
174.79839,
176.92915,
177.2615,
175.25606,
172.57492,
171.03578,
170.78757,
169.9746,
167.94748,
164.95671,
161.31921,
157.73723,
155.17163,
153.76288,
152.12265,
149.372,
149.97452,
158.60226,
160.7797,
160.10968,
152.5405,
137.80424,
123.70227,
117.17938,
116.81885,
119.18944,
123.10373,
126.35864,
127.87203,1;3
128.96724,1;3
129.63896,1;3
128.05403,1;3
124.89464,1;3
123.37816,1;3
124.90344,1;3
127.88608,1;3
130.3024,1;3
130.12675,1;3
127.20822,1;3
123.69653,1;3
121.91106,1;3
120.95868,1;3
120.42702,1;3
120.42923,1;3
120.99048,1;3
120.02315,1;3
116.79001,1;3
113.546646,1;3
112.52031,1;3
113.45761,1;3
116.80501,1;3
120.90839,1;3
123.779175,1;3
125.281654,1;3
126.47572,1;3
129.35681,1;3
133.29256,1;3
136.01051,1;3
139.00536,1;3
141.82117,1;3
144.1798,1;3
145.50198,1;3
146.41165,1;3
146.8024,1;3
147.31436,1;3
148.15533,1;3
149.70148,1;3
152.47269,1;3
155.73761,1;3
157.36908,1;3
158.11075,1;3
159.79631,1;3
162.05356,1;3
163.27321,1;3
163.74062,1;3
164.55133,1;3
166.49539,1;3
168.89136,1;3
169.25034,1;3
167.09773,1;3
164.11658,1;3
162.15436,1;3
161.45135,1;3
160.75815,1;3
160.88536,1;3
161.98175,1;3
163.32071,1;3
164.41586,1;3
165.63272,1;3
167.10062,1;3
166.40125,1;3
163.89172,1;3
162.19357,1;3
161.99149,1;3
162.03195,1;3
162.45291,1;3
164.11847,1;3
165.64297,1;3
166.36174,
167.0213,
169.35382,
173.25795,
175.2101,
176.3049,
178.21588,
179.13974,
178.37982,
177.9219,
178.12543,
173.1586,
157.5925,
143.11871,
135.18306,
132.29565,1;3
131.20073,1;3
130.17162,1;3
130.82683,1;3
133.21512,1;3
135.76639,1;3
138.17369,1;3
140.77103,1;3
142.16278,1;3
142.83176,1;3
142.26859,1;3
140.2565,1;3
138.07251,1;3
137.0733,1;3
138.0021,1;3
138.51297,1;3
137.68988,1;3
137.18262,1;3
139.2298,1;3
142.2402,1;3
143.71106,1;3
143.30899,1;3
141.23003,1;3
137.897,1;3
135.00604,1;3
134.45184,1;3
135.11319,1;3
136.2438,1;3
136.74893,1;3
135.82516,1;3
133.16397,1;3
129.42203,1;3
126.55232,1;3
124.61963,1;3
122.70103,1;3
118.87279,1;3
114.38018,1;3
112.76236,1;3
114.47113,1;3
116.82909,1;3
120.15628,1;3
122.696945,1;3
123.386986,1;3
123.83801,1;3
124.57495,3
126.202,3
128.48126,3
129.01256,3
129.13785,3
132.41786,3
138.51369,3
145.52042,3
150.88452,3
154.01784,3
154.51361,3
150.67035,3
142.92271,1;3
134.20525,1;3
126.01591,1;3
120.34624,1;3
116.37688,1;3
113.78059,1;3
111.80252,1;3
110.56567,1;3
110.79528,1;3
112.09946,1;3
114.55051,1;3
118.28784,1;3
120.996414,1;3
121.36873,1;3
122.11708,1;3
124.37015,1;3
126.69089,1;3
128.33035,1;3
130.05829,1;3
132.396,1;3
133.46648,1;3
132.75342,1;3
132.67233,1;3
133.24974,1;3
132.89453,1;3
132.3139,1;3
132.99835,1;3
133.08713,1;3
131.65094,1;3
130.03976,1;3
129.35883,1;3
129.42508,1;3
129.71445,1;3
129.29529,1;3
129.04044,1;3
129.02594,1;3
129.1383,1;3
128.93005,1;3
128.77592,1;3
129.62714,1;3
130.436,1;3
129.02089,1;3
126.48114,1;3
126.45423,1;3
129.01071,1;3
132.35675,1;3
136.01355,1;3
140.47925,1;3
143.7575,1;3
146.60757,1;3
149.79453,1;3
151.88402,1;3
150.75812,1;3
148.06798,1;3
148.44806,1;3
151.23653,1;3
146.90535,1;3
132.38641,1;3
115.923645,3
103.60659,3
101.15595,3
108.05532,3
117.48622,3
124.685135,3
129.17828,3
133.08621,
136.41904,1;3
138.39331,1;3
138.28809,1;3
136.34021,1;3
134.40761,1;3
132.69073,1;3
132.74489,1;3
134.46393,1;3
134.73853,1;3
133.1362,1;3
131.61499,1;3
130.68752,1;3
130.33443,1;3
130.79413,1;3
131.00061,1;3
131.09451,1;3
131.34218,1;3
130.86899,1;3
131.66571,1;3
133.91357,1;3
136.4685,1;3
137.96179,1;3
138.03471,1;3
137.52927,1;3
137.30862,1;3
137.3576,1;3
137.49918,1;3
138.03505,1;3
139.38104,1;3
141.47421,1;3
141.62593,1;3
139.93987,1;3
139.67964,1;3
140.50598,1;3
140.43362,1;3
138.73221,1;3
137.37514,1;3
137.83847,1;3
138.85121,1;3
138.69135,1;3
136.9556,1;3
134.82205,1;3
134.72348,1;3
135.75626,1;3
136.1789,1;3
135.64197,1;3
135.1384,1;3
134.0466,1;3
132.46445,1;3
131.73026,1;3
131.10645,1;3
130.6382,1;3
130.0816,1;3
128.00703,1;3
125.09046,1;3
124.07477,1;3
124.913216,1;3
126.510284,1;3
127.55334,1;3
127.195656,1;3
126.39176,1;3
128.15129,1;3
130.37616,1;3
131.00409,1;3
132.4722,1;3
135.02972,1;3
137.05363,1;3
137.78041,1;3
137.75845,1;3
139.62814,1;3
143.19054,1;3
146.02028,1;3
146.39667,1;3
146.21509,1;3
147.16492,1;3
148.43152,1;3
150.27408,1;3
152.19672,1;3
152.7868,1;3
151.17944,1;3
149.0751,1;3
147.78839,1;3
147.5777,1;3
149.64743,1;3
151.8248,1;3
151.95448,1;3
151.12225,1;3
149.34882,1;3
146.84875,1;3
146.03003,1;3
147.0568,1;3
148.07397,1;3
147.61987,1;3
146.46445,1;3
145.66177,1;3
144.36226,1;3
142.57753,1;3
140.80356,1;3
140.07599,1;3
139.83054,1;3
138.95847,1;3
137.22455,1;3
135.78203,1;3
133.68768,1;3
130.58698,1;3
127.990265,1;3
125.943756,1;3
124.335205,1;3
122.04808,1;3
120.250824,1;3
120.562164,1;3
122.12483,1;3
123.34929,1;3
124.20354,1;3
123.79828,1;3
121.69678,1;3
119.548416,1;3
119.438644,1;3
120.97188,1;3
122.34416,1;3
122.28608,1;3
121.78241,1;3
123.37507,1;3
126.71228,1;3
130.35402,1;3
133.27115,1;3
136.50894,1;3
139.48486,1;3
140.66887,1;3
140.18488,1;3
140.6326,1;3
144.08527,1;3
147.20963,1;3
148.4099,1;3
149.07251,1;3
149.94083,1;3
151.34149,1;3
152.72037,1;3
154.1354,1;3
154.92505,1;3
154.72324,1;3
154.13544,1;3
153.8218,1;3
153.55457,1;3
153.21472,1;3
152.70364,1;3
151.46155,1;3
150.16675,1;3
150.12637,1;3
151.2012,1;3
152.38359,1;3
153.78622,1;3
156.3078,1;3
158.74629,1;3
159.30118,1;3
158.4002,
157.81702,
157.83151,
158.46738,
160.22375,
161.78922,
161.82959,
161.69183,
162.83066,1;3
165.82993,1;3
169.2686,1;3
171.2542,1;3
171.68742,1;3
171.15193,1;3
171.00522,1;3
170.96529,1;3
169.86871,1;3
164.49817,1;3
161.25961,1;3
161.7312,1;3
164.84586,1;3
168.59735,1;3
173.2752,1;3
178.1813,1;3
180.932,1;3
180.61855,1;3
180.32988,1;3
182.74081,1;3
186.39722,1;3
188.3252,1;3
188.27417,1;3
187.36263,1;3
186.68979,1;3
187.11282,1;3
187.83975,1;3
188.62988,1;3
189.68454,1;3
189.39001,1;3
187.47394,1;3
185.85907,1;3
184.91617,1;3
184.50735,1;3
185.17401,1;3
185.53534,1;3
185.61313,1;3
186.73068,1;3
187.68729,1;3
187.26727,1;3
